,Airspace id,Fullname,Date (America/Chicago),Temperature shock - color,Temperature (°C) - data,ReHS - color,ReHS - data
22,412,"House 1, Floor 1, Room 1",2021-03-15,green,,blue,
23,412,"House 1, Floor 1, Room 1",2021-03-16,green,,blue,
24,412,"House 1, Floor 1, Room 1",2021-03-17,yellow,,blue,
25,412,"House 1, Floor 1, Room 1",2021-03-18,yellow,,yellow,
26,412,"House 1, Floor 1, Room 1",2021-03-19,green,,green,
27,412,"House 1, Floor 1, Room 1",2021-03-20,green,,green,
28,412,"House 1, Floor 1, Room 1",2021-03-21,green,,yellow,
29,412,"House 1, Floor 1, Room 1",2021-03-22,yellow,,yellow,
30,412,"House 1, Floor 1, Room 1",2021-03-23,green,,yellow,
31,412,"House 1, Floor 1, Room 1",2021-03-24,yellow,,red,
32,412,"House 1, Floor 1, Room 1",2021-03-25,green,,red,
33,412,"House 1, Floor 1, Room 1",2021-03-26,green,,red,
34,412,"House 1, Floor 1, Room 1",2021-03-27,yellow,,red,
35,412,"House 1, Floor 1, Room 1",2021-03-28,green,,red,
36,412,"House 1, Floor 1, Room 1",2021-03-29,red,,yellow,
37,412,"House 1, Floor 1, Room 1",2021-03-30,green,,yellow,
38,412,"House 1, Floor 1, Room 1",2021-03-31,yellow,,yellow,
39,412,"House 1, Floor 1, Room 1",2021-04-01,green,,yellow,
40,412,"House 1, Floor 1, Room 1",2021-04-02,yellow,,green,
41,412,"House 1, Floor 1, Room 1",2021-04-03,red,,green,
42,412,"House 1, Floor 1, Room 1",2021-04-04,red,,green,
43,412,"House 1, Floor 1, Room 1",2021-04-05,yellow,,green,
44,412,"House 1, Floor 1, Room 1",2021-04-06,green,,green,
45,412,"House 1, Floor 1, Room 1",2021-04-07,green,,green,
46,412,"House 1, Floor 1, Room 1",2021-04-08,green,,green,
47,412,"House 1, Floor 1, Room 1",2021-04-09,green,,green,
48,412,"House 1, Floor 1, Room 1",2021-04-10,green,,green,
49,412,"House 1, Floor 1, Room 1",2021-04-11,yellow,,green,
50,412,"House 1, Floor 1, Room 1",2021-04-12,yellow,,green,
51,412,"House 1, Floor 1, Room 1",2021-04-13,green,,green,
52,412,"House 1, Floor 1, Room 1",2021-04-14,yellow,,green,
53,412,"House 1, Floor 1, Room 1",2021-04-15,green,,green,
54,412,"House 1, Floor 1, Room 1",2021-04-16,green,,green,
55,412,"House 1, Floor 1, Room 1",2021-04-17,green,,green,
56,412,"House 1, Floor 1, Room 1",2021-04-18,yellow,,green,
57,412,"House 1, Floor 1, Room 1",2021-04-19,green,,green,
58,412,"House 1, Floor 1, Room 1",2021-04-20,green,,green,
59,412,"House 1, Floor 1, Room 1",2021-04-21,green,,green,
60,412,"House 1, Floor 1, Room 1",2021-04-22,green,,green,
61,412,"House 1, Floor 1, Room 1",2021-04-23,yellow,,green,
62,412,"House 1, Floor 1, Room 1",2021-04-24,yellow,,green,
63,412,"House 1, Floor 1, Room 1",2021-04-25,green,,green,
64,412,"House 1, Floor 1, Room 1",2021-04-26,red,,green,
65,412,"House 1, Floor 1, Room 1",2021-04-27,yellow,,green,
66,412,"House 1, Floor 1, Room 1",2021-04-28,yellow,,green,
67,412,"House 1, Floor 1, Room 1",2021-04-29,red,,green,
68,412,"House 1, Floor 1, Room 1",2021-04-30,yellow,,green,
69,412,"House 1, Floor 1, Room 1",2021-05-01,red,,green,
70,412,"House 1, Floor 1, Room 1",2021-05-02,red,,green,
71,412,"House 1, Floor 1, Room 1",2021-05-03,yellow,,green,
72,412,"House 1, Floor 1, Room 1",2021-05-04,red,,green,
73,412,"House 1, Floor 1, Room 1",2021-05-05,yellow,,green,
74,412,"House 1, Floor 1, Room 1",2021-05-06,yellow,,green,
75,412,"House 1, Floor 1, Room 1",2021-05-07,yellow,,green,
76,412,"House 1, Floor 1, Room 1",2021-05-08,green,,green,
77,412,"House 1, Floor 1, Room 1",2021-05-09,yellow,,green,
78,412,"House 1, Floor 1, Room 1",2021-05-10,yellow,,green,
79,412,"House 1, Floor 1, Room 1",2021-05-11,yellow,,green,
80,412,"House 1, Floor 1, Room 1",2021-05-12,yellow,,green,
81,412,"House 1, Floor 1, Room 1",2021-05-13,green,,green,
82,412,"House 1, Floor 1, Room 1",2021-05-14,green,,green,
83,412,"House 1, Floor 1, Room 1",2021-05-15,yellow,,green,
84,412,"House 1, Floor 1, Room 1",2021-05-16,green,,green,
85,412,"House 1, Floor 1, Room 1",2021-05-17,green,,green,
86,412,"House 1, Floor 1, Room 1",2021-05-18,green,,green,
87,412,"House 1, Floor 1, Room 1",2021-05-19,blue,,green,
88,412,"House 1, Floor 1, Room 1",2021-05-20,green,,green,
89,412,"House 1, Floor 1, Room 1",2021-05-21,yellow,,green,
90,412,"House 1, Floor 1, Room 1",2021-05-22,yellow,,green,
91,412,"House 1, Floor 1, Room 1",2021-05-23,yellow,,green,
92,412,"House 1, Floor 1, Room 1",2021-05-24,yellow,,green,
93,412,"House 1, Floor 1, Room 1",2021-05-25,red,,green,
94,412,"House 1, Floor 1, Room 1",2021-05-26,yellow,,green,
95,412,"House 1, Floor 1, Room 1",2021-05-27,green,,green,
96,412,"House 1, Floor 1, Room 1",2021-05-28,green,,green,
97,412,"House 1, Floor 1, Room 1",2021-05-29,green,,green,
98,412,"House 1, Floor 1, Room 1",2021-05-30,green,,green,
99,412,"House 1, Floor 1, Room 1",2021-05-31,red,,green,
100,412,"House 1, Floor 1, Room 1",2021-06-01,red,,green,
101,412,"House 1, Floor 1, Room 1",2021-06-02,red,,green,
102,412,"House 1, Floor 1, Room 1",2021-06-03,yellow,,green,
103,412,"House 1, Floor 1, Room 1",2021-06-04,red,,green,
104,412,"House 1, Floor 1, Room 1",2021-06-05,red,,green,
105,412,"House 1, Floor 1, Room 1",2021-06-06,green,,green,
106,412,"House 1, Floor 1, Room 1",2021-06-07,yellow,,green,
107,412,"House 1, Floor 1, Room 1",2021-06-08,red,,green,
108,412,"House 1, Floor 1, Room 1",2021-06-09,red,,green,
109,412,"House 1, Floor 1, Room 1",2021-06-10,yellow,,green,
110,412,"House 1, Floor 1, Room 1",2021-06-11,red,,green,
111,412,"House 1, Floor 1, Room 1",2021-06-12,red,,green,
112,412,"House 1, Floor 1, Room 1",2021-06-13,red,,green,
113,412,"House 1, Floor 1, Room 1",2021-06-14,red,,green,
114,412,"House 1, Floor 1, Room 1",2021-06-15,red,,green,
115,412,"House 1, Floor 1, Room 1",2021-06-16,red,,green,
116,412,"House 1, Floor 1, Room 1",2021-06-17,red,,green,
117,412,"House 1, Floor 1, Room 1",2021-06-18,red,,green,
118,412,"House 1, Floor 1, Room 1",2021-06-19,yellow,,green,
119,412,"House 1, Floor 1, Room 1",2021-06-20,red,,green,
120,412,"House 1, Floor 1, Room 1",2021-06-21,yellow,,green,
121,412,"House 1, Floor 1, Room 1",2021-06-22,red,,green,
122,412,"House 1, Floor 1, Room 1",2021-06-23,yellow,,green,
123,412,"House 1, Floor 1, Room 1",2021-06-24,green,,green,
124,412,"House 1, Floor 1, Room 1",2021-06-25,green,,green,
125,412,"House 1, Floor 1, Room 1",2021-06-26,green,,green,
126,412,"House 1, Floor 1, Room 1",2021-06-27,blue,,blue,
127,412,"House 1, Floor 1, Room 1",2021-06-28,blue,,blue,
128,412,"House 1, Floor 1, Room 1",2021-06-29,blue,,blue,
129,412,"House 1, Floor 1, Room 1",2021-06-30,blue,,blue,
130,412,"House 1, Floor 1, Room 1",2021-07-01,blue,,blue,
131,412,"House 1, Floor 1, Room 1",2021-07-02,blue,,blue,
132,412,"House 1, Floor 1, Room 1",2021-07-03,blue,,blue,
133,412,"House 1, Floor 1, Room 1",2021-07-04,blue,,blue,
134,412,"House 1, Floor 1, Room 1",2021-07-05,blue,,blue,
135,412,"House 1, Floor 1, Room 1",2021-07-06,blue,,blue,
136,412,"House 1, Floor 1, Room 1",2021-07-07,blue,,blue,
137,412,"House 1, Floor 1, Room 1",2021-07-08,blue,,blue,
138,412,"House 1, Floor 1, Room 1",2021-07-09,blue,,blue,
139,412,"House 1, Floor 1, Room 1",2021-07-10,blue,,blue,
140,412,"House 1, Floor 1, Room 1",2021-07-11,blue,,blue,
141,412,"House 1, Floor 1, Room 1",2021-07-12,blue,,blue,
142,412,"House 1, Floor 1, Room 1",2021-07-13,blue,,blue,
143,412,"House 1, Floor 1, Room 1",2021-07-14,blue,,blue,
144,412,"House 1, Floor 1, Room 1",2021-07-15,blue,,blue,
145,412,"House 1, Floor 1, Room 1",2021-07-16,blue,,blue,
146,412,"House 1, Floor 1, Room 1",2021-07-17,blue,,blue,
147,412,"House 1, Floor 1, Room 1",2021-07-18,blue,,blue,
148,412,"House 1, Floor 1, Room 1",2021-07-19,blue,,blue,
149,412,"House 1, Floor 1, Room 1",2021-07-20,blue,,blue,
150,412,"House 1, Floor 1, Room 1",2021-07-21,blue,,blue,
151,412,"House 1, Floor 1, Room 1",2021-07-22,blue,,blue,
152,412,"House 1, Floor 1, Room 1",2021-07-23,blue,,blue,
153,412,"House 1, Floor 1, Room 1",2021-07-24,blue,,blue,
154,412,"House 1, Floor 1, Room 1",2021-07-25,blue,,blue,
155,412,"House 1, Floor 1, Room 1",2021-07-26,red,,blue,
0,412,"House 1, Floor 1, Room 1",2021-07-27,yellow,29.91,blue,
1,412,"House 1, Floor 1, Room 1",2021-07-28,yellow,28.71,green,89.0
2,412,"House 1, Floor 1, Room 1",2021-07-29,yellow,27.22,green,90.0
3,412,"House 1, Floor 1, Room 1",2021-07-30,green,22.28,green,93.0
4,412,"House 1, Floor 1, Room 1",2021-07-31,yellow,23.71,green,96.0
5,412,"House 1, Floor 1, Room 1",2021-08-01,yellow,21.98,green,98.0
6,412,"House 1, Floor 1, Room 1",2021-08-02,green,17.46,blue,
156,412,"House 1, Floor 1, Room 1",2021-08-03,green,,blue,
157,412,"House 1, Floor 1, Room 1",2021-08-04,green,,blue,
158,412,"House 1, Floor 1, Room 1",2021-08-05,green,,blue,
159,412,"House 1, Floor 1, Room 1",2021-08-06,green,,blue,
160,412,"House 1, Floor 1, Room 1",2021-08-07,green,,blue,
161,412,"House 1, Floor 1, Room 1",2021-08-08,green,,blue,
162,412,"House 1, Floor 1, Room 1",2021-08-09,green,,blue,
163,412,"House 1, Floor 1, Room 1",2021-08-10,green,,blue,
164,412,"House 1, Floor 1, Room 1",2021-08-11,green,,blue,
165,412,"House 1, Floor 1, Room 1",2021-08-12,green,,blue,
166,412,"House 1, Floor 1, Room 1",2021-08-13,green,,blue,
167,412,"House 1, Floor 1, Room 1",2021-08-14,green,,blue,
168,412,"House 1, Floor 1, Room 1",2021-08-15,green,,blue,
169,412,"House 1, Floor 1, Room 1",2021-08-16,green,,blue,
170,412,"House 1, Floor 1, Room 1",2021-08-17,green,,blue,
171,412,"House 1, Floor 1, Room 1",2021-08-18,green,,blue,
172,412,"House 1, Floor 1, Room 1",2021-08-19,green,,blue,
173,412,"House 1, Floor 1, Room 1",2021-08-20,green,,blue,
174,412,"House 1, Floor 1, Room 1",2021-08-21,green,,blue,
175,412,"House 1, Floor 1, Room 1",2021-08-22,green,,blue,
176,412,"House 1, Floor 1, Room 1",2021-08-23,green,,blue,
177,412,"House 1, Floor 1, Room 1",2021-08-24,green,,blue,
178,412,"House 1, Floor 1, Room 1",2021-08-25,green,,blue,
179,412,"House 1, Floor 1, Room 1",2021-08-26,green,,blue,
180,412,"House 1, Floor 1, Room 1",2021-08-27,green,,blue,
181,412,"House 1, Floor 1, Room 1",2021-08-28,green,,blue,
182,412,"House 1, Floor 1, Room 1",2021-08-29,green,,blue,
7,412,"House 1, Floor 1, Room 1",2021-08-30,yellow,27.48,blue,
8,412,"House 1, Floor 1, Room 1",2021-08-31,green,25.16,green,74.0
